file_name,wmo_id,station_name,status
D96509_202502270000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502270000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025022700.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502280000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502280000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503010000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503010000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503020000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503020000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503040000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503040000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025030400.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503050000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503050000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503060000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503060000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025030600.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503070000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503070000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503080000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503080000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503090000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503090000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503100000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503100000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503110000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503110000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503120000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503120000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503130000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503130000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025031300.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503140000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503140000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025031400.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503150000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503150000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503160000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025031600.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503170000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503170000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503180000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503180000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503190000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503190000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025031900.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503200000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503200000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503210000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503210000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025032100.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96581_2025030400IUSG.BIN,96581,WIOO_Stasiun Meteorologi Supadio,Dikenali
D96581_2025030500IUSG.BIN,96581,WIOO_Stasiun Meteorologi Supadio,Dikenali
D96581_2025030600IUSG.BIN,96581,WIOO_Stasiun Meteorologi Supadio,Dikenali
D96581_2025030800IUSG.BIN,96581,WIOO_Stasiun Meteorologi Supadio,Dikenali
D96581_2025030900IUSG.BIN,96581,WIOO_Stasiun Meteorologi Supadio,Dikenali
D96581_2025031000IUSG.BIN,96581,WIOO_Stasiun Meteorologi Supadio,Dikenali
D96581_2025031100IUSG.BIN,96581,WIOO_Stasiun Meteorologi Supadio,Dikenali
D96581_2025031200IUSG.BIN,96581,WIOO_Stasiun Meteorologi Supadio,Dikenali
D96581_2025031300IUSG.BIN,96581,WIOO_Stasiun Meteorologi Supadio,Dikenali
D96581_2025031700IUSG.BIN,96581,WIOO_Stasiun Meteorologi Supadio,Dikenali
D96581_2025031800IUSG.BIN,96581,WIOO_Stasiun Meteorologi Supadio,Dikenali
D96581_2025031900IUSG.BIN,96581,WIOO_Stasiun Meteorologi Supadio,Dikenali
D96581_2025032000IUSG.BIN,96581,WIOO_Stasiun Meteorologi Supadio,Dikenali
D96581_2025032100IUSG.BIN,96581,WIOO_Stasiun Meteorologi Supadio,Dikenali
D96633_2025030400IUKG.BIN,96633,WALL_Stasiun Meteorologi Sultan Aji Muhammad Sulaiman Sepinggan,Dikenali
D96633_2025030400IUSG.BIN,96633,WALL_Stasiun Meteorologi Sultan Aji Muhammad Sulaiman Sepinggan,Dikenali
D96645_202501180000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501180000.bufr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501181200.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501181200.bufr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501190000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501190000.bufr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501191200.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501191200.bufr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501200000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501200000.bufr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501201200.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501201200.bufr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501210000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501210000.bufr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501211200.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501211200.bufr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501220000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501220000.bufr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501221200.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501221200.bufr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501230000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501230000.bufr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501231200.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501231200.bufr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501240000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501240000.bufr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501241200.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501241200.bufr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501250000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501250000.bufr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501251200.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501251200.bufr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501260000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501260000.bufr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501261200.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501261200.bufr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501270000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501270000.bufr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501271200.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501271200.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501280000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501280000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501281200.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501281200.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501290000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501290000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501291200.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501291200.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501300000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501300000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501301200.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501301200.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501310000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501310000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501311200.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501311200.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502010000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502010000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502011200.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502011200.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502020000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502020000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502021200.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502021200.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502030000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502030000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502040000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502040000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502050000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502050000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502060000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502060000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502070000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502070000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502090000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502090000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502100000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502100000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502110000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502110000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502120000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502120000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502130000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502130000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502140000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502140000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502150000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502150000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502160000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502160000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502170000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502170000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502180000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502180000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502190000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502190000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502200000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502200000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502210000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502210000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502220000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502220000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502230000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502230000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502240000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502240000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502250000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502250000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502260000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502260000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502270000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502270000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502280000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202502280000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503010000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503010000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503030000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503030000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503040000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503040000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503050000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503050000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503060000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503060000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503070000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503070000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503080000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503080000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503090000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503090000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503100000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503100000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503110000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503110000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503120000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503120000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503130000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503130000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503140000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503140000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503150000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503150000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503160000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503160000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503170000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503170000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503180000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503180000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503190000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503190000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503200000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503200000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503210000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202503210000.bfr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96685_2025030400IUSG.BIN,96685,WAOO_Stasiun Meteorologi Syamsudin Noor,Dikenali
D96685_2025030500IUKG.BIN,96685,WAOO_Stasiun Meteorologi Syamsudin Noor,Dikenali
D96685_2025030500IUSG.BIN,96685,WAOO_Stasiun Meteorologi Syamsudin Noor,Dikenali
D96685_2025030600IUKG.BIN,96685,WAOO_Stasiun Meteorologi Syamsudin Noor,Dikenali
D96685_2025030600IUSG.BIN,96685,WAOO_Stasiun Meteorologi Syamsudin Noor,Dikenali
D96685_2025030800IUKG.BIN,96685,WAOO_Stasiun Meteorologi Syamsudin Noor,Dikenali
D96685_2025030800IUSG.BIN,96685,WAOO_Stasiun Meteorologi Syamsudin Noor,Dikenali
D96685_2025030900IUKG.BIN,96685,WAOO_Stasiun Meteorologi Syamsudin Noor,Dikenali
D96685_2025030900IUSG.BIN,96685,WAOO_Stasiun Meteorologi Syamsudin Noor,Dikenali
D96685_2025031000IUKG.BIN,96685,WAOO_Stasiun Meteorologi Syamsudin Noor,Dikenali
D96685_2025031000IUSG.BIN,96685,WAOO_Stasiun Meteorologi Syamsudin Noor,Dikenali
D96685_2025031100IUKG.BIN,96685,WAOO_Stasiun Meteorologi Syamsudin Noor,Dikenali
D96685_2025031100IUSG.BIN,96685,WAOO_Stasiun Meteorologi Syamsudin Noor,Dikenali
D96685_2025031300IUKG.BIN,96685,WAOO_Stasiun Meteorologi Syamsudin Noor,Dikenali
D96685_2025031300IUSG.BIN,96685,WAOO_Stasiun Meteorologi Syamsudin Noor,Dikenali
D96685_2025031400IUKG.BIN,96685,WAOO_Stasiun Meteorologi Syamsudin Noor,Dikenali
D96685_2025031400IUSG.BIN,96685,WAOO_Stasiun Meteorologi Syamsudin Noor,Dikenali
D96685_2025031600IUKG.BIN,96685,WAOO_Stasiun Meteorologi Syamsudin Noor,Dikenali
D96685_2025031600IUSG.BIN,96685,WAOO_Stasiun Meteorologi Syamsudin Noor,Dikenali
D96685_2025031800IUKG.BIN,96685,WAOO_Stasiun Meteorologi Syamsudin Noor,Dikenali
D96685_2025031800IUSG.BIN,96685,WAOO_Stasiun Meteorologi Syamsudin Noor,Dikenali
D96685_2025031900IUKG.BIN,96685,WAOO_Stasiun Meteorologi Syamsudin Noor,Dikenali
D96685_2025031900IUSG.BIN,96685,WAOO_Stasiun Meteorologi Syamsudin Noor,Dikenali
D96685_2025032000IUKG.BIN,96685,WAOO_Stasiun Meteorologi Syamsudin Noor,Dikenali
D96685_2025032000IUSG.BIN,96685,WAOO_Stasiun Meteorologi Syamsudin Noor,Dikenali
D96749_2024120300.bin,96749,WIII_Stasiun Meteorologi Soekarno Hatta,Dikenali
D96749_2025010100IUKG.BIN,96749,WIII_Stasiun Meteorologi Soekarno Hatta,Dikenali
D96749_2025010100IUSG.BIN,96749,WIII_Stasiun Meteorologi Soekarno Hatta,Dikenali
D96749_2025010200IUKG.BIN,96749,WIII_Stasiun Meteorologi Soekarno Hatta,Dikenali
D96749_2025010200IUSG.BIN,96749,WIII_Stasiun Meteorologi Soekarno Hatta,Dikenali
D96749_2025010500IUKK.BIN,96749,WIII_Stasiun Meteorologi Soekarno Hatta,Dikenali
D96749_2025010500IUSK.BIN,96749,WIII_Stasiun Meteorologi Soekarno Hatta,Dikenali
D96749_2025010512IUKK.BIN,96749,WIII_Stasiun Meteorologi Soekarno Hatta,Dikenali
D96749_2025010512IUSK.BIN,96749,WIII_Stasiun Meteorologi Soekarno Hatta,Dikenali
D96749_2025010600IUKK.BIN,96749,WIII_Stasiun Meteorologi Soekarno Hatta,Dikenali
D96749_2025010600IUSK.BIN,96749,WIII_Stasiun Meteorologi Soekarno Hatta,Dikenali
D96749_2025010612IUSK.BIN,96749,WIII_Stasiun Meteorologi Soekarno Hatta,Dikenali
D96749_2025010700IUKK.BIN,96749,WIII_Stasiun Meteorologi Soekarno Hatta,Dikenali
D96749_2025010700IUSK.BIN,96749,WIII_Stasiun Meteorologi Soekarno Hatta,Dikenali
D96749_2025010712IUKK.BIN,96749,WIII_Stasiun Meteorologi Soekarno Hatta,Dikenali
D96749_2025010712IUSK.BIN,96749,WIII_Stasiun Meteorologi Soekarno Hatta,Dikenali
D96749_2025011700IUKK.BIN,96749,WIII_Stasiun Meteorologi Soekarno Hatta,Dikenali
D96749_2025011700IUSK.BIN,96749,WIII_Stasiun Meteorologi Soekarno Hatta,Dikenali
D96749_2025011712IUSK.BIN,96749,WIII_Stasiun Meteorologi Soekarno Hatta,Dikenali
D96749_2025011800IUKK.BIN,96749,WIII_Stasiun Meteorologi Soekarno Hatta,Dikenali
D96749_2025011800IUSK.BIN,96749,WIII_Stasiun Meteorologi Soekarno Hatta,Dikenali
